SMILES,Genotoxicity
[F-].[F-].[Ca++],0
CCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,1
COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O,0
COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C)C(=O)NC1=O)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0
OCCN(CCO)CCO.CCCCCCCCCCCCNCCC(O)=O,0
[Ca++].[O-][Ti]([O-])=O,0
COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1NC(NC(=O)C(C)C)=NC2=O)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0
[Se]=[Cd],0
CCO[Si](C)(C)C,0
C1C2COCOC2C2=CC=CC=C12,0
CCOC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,0
Cl.CC1=CC(C=CC1=N)=C(C1=CC(C)=C(N)C=C1)C1=CC(C)=C(N)C=C1,0
N#CC1=CC=NC=C1,0
COC1=CC(Br)=CC=C1,0
CC1=CC=C(C=O)C=C1,0
[Cl-].CCCC[P+](CCCC)(CCCC)CCCC,0
CC1=CN2NC(=N)N=C2N=C1O,0
N12[Si]34N5[Si]11N3[Si]25N41,0
CCC1=CC=C(O)C=C1,0
CC(=O)CC(C)=O,0
[K+].CCCCCCCCCCCCCCCCOP(O)([O-])=O,0
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,0
CCCCCCCCCCCCCCCCCC(=O)OCC(COCC(COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,0
N(C1=CC=CC=C1)C1=CC=CC=C1,0
O=[W](=O)=O,0
[Ca++].[O-]C(=O)C1=CC=CC=C1.[O-]C(=O)C1=CC=CC=C1,0
[Na+].[Na+].CCCCCCCCCCCCNC1=NC(NC2=CC3=CC(=C(N=NC4=CC=C(C=C4)N=NC4=CC=C(C=C4)S([O-])(=O)=O)C(O)=C3C=C2)S([O-])(=O)=O)=NC(Cl)=N1,0
[Na+].[I-],0
[Ca++].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,0
NC1=CC(C#N)=C(C=C1)C#N,0
CN(CCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
O=C1C2=CC=CC=C2C(=O)C2=C3NC4=CC=C5C6=CC=CC=C6C(=O)C6=CC=C(C3=CC=C12)C4=C56,1
CC(C)(C)OC1=CC=C(Cl)C=C1,0
OC1=C(Br)C=C(Br)C=C1Br,0
OC1=CC=C(Cl)C(O)=C1,0
CCCC(=O)OC(C)(C)CC1=CC=CC=C1,0
[K+].ON=[N+]([O-])C1CCCCC1,0
OCCO.OC(=O)C1=CC2=C(C=C1)C(=O)OC2=O,0
CC1=CC2=C(OP(O)OC3=C(C2)C=C(C)C=C3C2CCCCC2)C(=C1)C1CCCCC1,0
CCO[Si](CNC1CCCCC1)(OCC)OCC,0
CCC(C)CC,0
CCN(CC)CC(C)O,0
CCC(C)(OO)OOC(C)(CC)OO,0
CCC(C)NCCO,0
[Cl-].CN1C2=C(C=CC=C2)C(\N=N\C2=[N+](C)C=CS2)=C1C1=CC=CC=C1,1
F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.S(C1=CC=C(C=C1)[S+](C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C(C=C1)[S+](C1=CC=CC=C1)C1=CC=CC=C1,0
CCCO[Ti](OCCC)(OCCC)OCCC,0
CCO[Si](CCCSC#N)(OCC)OCC,0
CCOC(C)=O,0
CCCCOC(=O)C1=CC=CC=C1,0
NC1=C(Cl)C(Cl)=CC=C1,0
CC(C)COP(=O)(OCC(C)C)OCC(C)C,0
O1C=CC=C1,1
CCCCOCCCC,0
C[Si](C)(F)CCCC#N,0
CC(C)C1=C(O)C=C(C)C(C)=C1,0
CC1(C)CCCC(C)(O1)C=C,0
OCCCCO,0
O\N=C(\CC1=CC=CC=C1)C1=CC=CC=C1,0
O[Co]=O,1
CC(=C)[C@H]1CC=C(C)C(=O)C1,0
ClC(Cl)(Cl)Cl,0
[K+].OC([O-])=O,0
CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,0
CN(CCO)CCCN,0
[H]C(CCCCCCCC)=C([H])CCCCCCCC(O)=O.[H]C(CCCCCCCC)=C([H])CCCCCCCC(O)=O.[H]C(CCCCCCCC)=C([H])CCCCCCCCNCCCN,0
OC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1O,1
[Cu+].[S-]C#N,0
CCN(CC)C(=O)CC(C)=O,0
[Na+].[Na+].[Na+].[Cu++].[Cu++].OC1=CC(=CC2=C1C([O-])=C(\N=N\C1=C([O-])C=C(C=C1)C1=CC([O-])=C(C=C1)\N=N\C1=C([O-])C3=C(C=C(NC(=O)C4=CC=CC=C4)C=C3)C=C1S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O,1
[O--].[Cu+].[Cu+],0
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,0
[H]C(=C([H])C(F)(F)F)C(F)(F)F,0
ClC1=C(Cl)C(Cl)=C(Br)C2=C1\C1=N\C3=C4C(=C5\N=C6/N=C(/N=C7\N([Cu]N35)\C(=N/C2=N1)C1=C7C(Br)=C(Cl)C(Br)=C1Cl)C1=C6C(Cl)=C(Cl)C(Br)=C1Cl)C(Br)=C(Cl)C(Br)=C4Cl,0
CCCCCCCCCCCCCCCCCCOCC(O)CO,0
CC(S)C(O)=O,0
OC1=C(C=C2C=CC=CC2=C1N=NC1=CC(Cl)=CC=C1Cl)C(=O)NC1=CC=CC=C1,1
OC(=O)COC1=CC2=C(SC3=CC=CC=C3C2=O)C=C1,1
OC\C=C/CO,0
[Na+].[O-]S(=O)(=O)CCCS(=O)(=O)C1=CC=CC(C#N)=C1C#N,0
[Na+].NC1=C2C(C=CC=C2S(O)(=O)=O)=CC(=C1)S([O-])(=O)=O,0
CC1CC=CCCCCCCCCCC(=O)C1,0
C1N2CN3CN1CN(C2)C3,1
[Ta],0
CCOC(=O)C1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(=O)N(N=C1C(=O)OCC)C1=CC=CC=C1)C1=CC=CC=C1,0
COCCOCCOC,0
CC(C)CCC(C)NC1=CC=C(NC(C)CCC(C)C)C=C1,0
[K+].CN(C)C([S-])=S,1
FC(C(F)(F)F)C(F)(F)F,0
NCCCNCCN,0
[Na+].[Na+].[Na+].[Na+].CC(=O)NC1=CC(NC(=O)C2=CC=C(C=C2)C(=O)NC2=CC=C(N=NC3=CC=C(C=C3S([O-])(=O)=O)N=NC3=CC=C(C=C3)S([O-])(=O)=O)C(NC(C)=O)=C2)=CC=C1N=NC1=CC=C(C=C1S([O-])(=O)=O)N=NC1=CC=C(C=C1)S([O-])(=O)=O,0
NC1=CC(=C(Br)C=C1)C(F)(F)F,0
C(CSC1=CC=CC=C1)SC1=CC=CC=C1,0
CCCCOCCOCCOCCO,0
CC([O-])=O.CCN1C=C[N+](C)=C1,0
CNC(=O)C1=NC=CC(OC2=CC=C(N)C=C2)=C1,1
[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(NC2=CC(=C(N)C3=C2C(=O)C2=C(C=CC=C2)C3=O)S([O-])(=O)=O)C=C1,0
CC(=O)OCCN(CCOC(C)=O)C1=CC=C(C=C1)\N=N\C1=C(C=C(C=C1)[N+]([O-])=O)C#N,0
CC(=O)CC(=O)NC1=CC(C)=C(NC(=O)CC(C)=O)C=C1C,0
COC1=CC=CC(C(Cl)=O)=C1C,0
[Na+].CCCCOCCOCC([O-])=O,0
COC1=CC(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)=C(OC)C=C1Cl,0
NCCCO,0
CO[Si](CCCNC1=CC=CC=C1)(OC)OC,0
[Sr++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,0
[Na+].O=C1CCCCC[N-]1,0
CCCCCl,0
CCCCCCCC(O)=O.C1CCC(CC1)NC1CCCCC1,0
CC(C)(C)O,0
[Na+].[Na+].[O-][Si](=O)O[Si]([O-])=O,0
CC(C)(C)C1=CC(CO)=CC(=C1O)C(C)(C)C,0
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
CC1=CC=C(OCC(=O)N(CC2=CC=CS2)C2=NNC=C2)C=C1,0
[Na+].NCCNCCS([O-])(=O)=O,0
CC1=CC=C(C=C1)C1CCC(CC1)C1CCC(CC1)C=C,0
[H][C@@]12NC(=O)N[C@]1([H])NC(=O)N2,0
COC1=CC(NC(C)=O)=C(OC)C=C1,0
CC(C)=COC(=O)C1=CC=CC=C1C,0
CCCCCCCCC(CCCCCC)COC1=CC=CC=C1C(N)=O,0
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0
CCC(C)(C)C1=CC(=C(O)C(=C1)C(C)C1=C(CC(=O)C=C)C(=CC(=C1)C(C)(C)CC)C(C)(C)CC)C(C)(C)CC,0
CCCCCCCCCCCCN(CCCN)CCCN,0
CC(C)C1=CC(=CC=C1)C(C)CC=O,0
N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,0
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN(CC)C1=NC(NC2=C(C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(=NC(NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=N4)N(CC)CC)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=N1,0
CCN1C2=CC=CC=C2C2=C3OC4=C(Cl)C5=NC6=C(OC5=C(Cl)C4=NC3=CC=C12)C1=C(C=C6)N(CC)C2=CC=CC=C12,0
O=C(CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0
NS(N)(=O)=O,0
[Lu+3].[Lu+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,0
Cl.NC12CC3CC(CC(C3)C1)C2,0
OS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
ClCCCCC1=NN=NN1C1CCCCC1,0
CCCCOC=C,0
CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl,0
[Na+].OC1=C(C=CC=C1)C([O-])=O,0
CCOC(=O)CC1(C)OCCO1,0
[Li+].[O-][Cl](=O)(=O)=O,0
Cl\C=C\Cl,0
CN1C(=O)N(C(=O)C=C1C(F)(F)F)C1=CC(C(=O)OC(C)(C)C(=O)OCC=C)=C(Cl)C=C1,0
CC(C)C1CCC(O)CC1,0
CCCCCCCCCC1=CC(CN(CCO)CCO)=C(O)C(CN(CCO)CCO)=C1,0
O=[Sr],0
Cl.Cl.CNC1=NC(OC)=CC=C1N,1
CC(=O)OC1=CC(=CC(OC(C)=O)=C1)C(C)=O,0
CCCCOP(=O)OCCCC,0
O=C1CCCCCCCCCCCCCC1,0
OCCN(CCO)CCO[Zr](OCCN(CCO)CCO)(OCCN(CCO)CCO)OCCN(CCO)CCO,0
CCCCOC(=O)CC(=C)C(=O)OCCCC,0
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,0
COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1O)N1C=CC(NC(=O)C2=CC=CC=C2)=NC1=O)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0
CCCCCOC(=S)SCC=C,0
CCCCCCCCCC1=CC=C(OCC(O)=O)C=C1,0
OC(=O)C1=CC(NC2=CC=CC=C2)=C(C=C1NC1=CC=CC=C1)C(O)=O,0
[NH3+]C1CCCCC1.[O-]C(=O)C1=CC=CC=C1,0
[Al+3].[O-]C(=O)C1=CC=CC=C1.[O-]C(=O)C1=CC=CC=C1.[O-]C(=O)C1=CC=CC=C1,0
OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1,0
CCC(C)=CCCC(C)=CC#N,0
O.[Na+].[O-]OB=O,1
COC1=CC=C(C=C1)C(O)=O,0
[Fe+3].[O-]P([O-])([O-])=O,0
CCCCCCCC\C=C/CCCCCCCC(=O)NCCOCCO,0
CC(OC(C)=O)C1CCCCC1,0
[Na+].[Na+].CCCCCCCCCCCCOCCOCCOCCOC(=O)CC(C([O-])=O)S([O-])(=O)=O,0
NC1=C(O)C=C(Cl)C=C1,0
ClC1=C(Cl)C=C(C=C1)N=C=O,0
CCCCC(CC)C(=O)OCC,0
[Na+].[Na+].COC1=NC(NC2=CC=CC=C2)=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(OC)=NC(NC5=CC=CC=C5)=N4)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=N1,0
[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(N=NC3=CC=C(N=NC4=CC(=CC=C4S([O-])(=O)=O)S([O-])(=O)=O)C4=C3C=C(C=C4)S([O-])(=O)=O)C3=C2C=CC=C3)C2=CC(NC3=CC=CC=C3)=CC=C2C=C1S([O-])(=O)=O,0
[Na+].[Na+].COC1=CC(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)=C(C)C=C1\N=N\C1=C(O)C2=CC=C(NC3=CC=CC=C3)C=C2C=C1S([O-])(=O)=O,0
CCCCCCCCCCCCCCCCN,0
[Na+].[Na+].[Na+].[Na+].CC1=C(C=CC(NC(=O)NC2=CC(C)=C(C=C2)N=NC2=CC3=C(C=CC=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=C1)N=NC1=CC2=C(C=CC=C2S([O-])(=O)=O)C(=C1)S([O-])(=O)=O,0
CC(CO)(CO)C=O,1
OCCN1CN(CCO)CN(CCO)C1,0
[Na+].[Na+].NC1=CC(=C(O)C2=C1C(=O)C1=C(C(N)=CC(=C1O)S([O-])(=O)=O)C2=O)S([O-])(=O)=O,0
COS([O-])(=O)=O.CN(N=CC1=CC=[N+](C)C=C1)C1=CC=CC=C1,0
CC12CCC(CC1)C(C)(C)N(=O)=N2=O,0
Cl[Sb](Cl)(Cl)(Cl)Cl,0
[Na+].[Na+].[Na+].[O-]C(=O)CCCCCNC1=NC(NCCCCCC([O-])=O)=NC(NCCCCCC([O-])=O)=N1,0
CC1C(C)(C)C2=CC3=C(C=C2C1(C)C)C(C)COC3,0
"C*.C*.OC1=CC=CC=C1 |c:5,7,t:3,lp:4:2,m:1:9.10,3:6.7.8.9|",0
[Al+3].CC(O)C([O-])=O.CC(O)C([O-])=O.CC(O)C([O-])=O,0
N[C@@H](CO)C(O)=O,0
CC1C(C)(C)C2=C(C3OCOCC3CC2)C1(C)C,0
[Na+].[Na+].[O-]C(=O)C(CC(=O)OCCNC(=O)CCCCCCCCC=C)S([O-])(=O)=O,0
NCCCN1C=CN=C1,0
CCOCOC1CCCCCCCCCCC1,0
ClC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,0
CCCCCCCCCC(C)C=O,0
[H][C@@]12CC[C@@H](C)[C@]11C[C@]([H])(C2(C)C)[C@@](C)(CC1)OC(C)=O,0
NCC1=CC=C(CN)C=C1,0
CN1CCCCC1,0
[O-][N+](=O)C1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1,0
NC1=CC(Cl)=C(Cl)C=C1,0
CC1=C(F)C=CC=C1,0
CC(=O)CCC1=C(C)CCCC1(C)C,0
[Na+].[Na+].[Na+].[Na+].[Na+].NC1=NC(NC2=CC(N=NC3=C(C=C4C=C(C(N=NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=C(N)C4=C3O)S([O-])(=O)=O)S([O-])(=O)=O)=C(C=C2)S([O-])(=O)=O)=NC(Cl)=N1,0
[K+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0
CCCCC(CC)COCC(O)COC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(C)C=C1C)C1=CC=C(C)C=C1C,0
C[Si](Cl)(Cl)CC[Si](C)(Cl)Cl,0
[Ca++].CCCCCCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCCCCCC([O-])=O,0
CN(C)CCCCCCN(C)C,0
CC(C)C1=CC=C(C)C(O)=C1,0
CCOC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1,0
CCCC1=NC(C)=C2N1NC(=NC2=O)C1=CC=CC=C1OCC,0
O=[Bi]O[Bi]=O,0
OS(O)(=O)=O.NC1=CC=C(N)C=C1,1
[Na+].[O-]C(=O)COC1=CC=CC=C1,0
OCCS(O)(=O)=O.OCCS(O)(=O)=O.NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,0
COC1=CC(N)=C(OC)C=C1,0
CCCCCCCCCCCCCC,0
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C(O)CO,0
CCCCCCCCCCCCCCC=C,0
CCCCCCCCCCCC(=O)N(C)CC(=O)OC(C)C,0
[Rh+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0
CCCCCOC(C)=O,0
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
OCCCCCCO,0
CC(C)CCC[C@H](C)CCO,0
COC1=CC2=C(NC(=S)N2)C=C1,0
CC(C)C1=C(OI)C=C(C)C(=C1)C1=CC(C(C)C)=C(OI)C=C1C,0
CN(C)CC1=CC(CN(C)C)=C(O)C(CN(C)C)=C1,0
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,0
CC(O)=O.CCCCCCCCCCCCCCCC(O)=O.CCCCCCCCCCCCCCCCCC(O)=O.[H][C@]1(CO)O[C@@](CO)(O[C@@]2([H])O[C@]([H])(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0
CC(CC(=O)OOC(C)(C)C)CC(C)(C)C,0
[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC=CC=C1)C(=C3)S([O-])(=O)=O)=C2)S([O-])(=O)=O,0
OCCSCCO,0
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C2C(NC3=NC(Cl)=NC(NC4=CC=C(NC5=NC(NC6=CC(=CC7=CC(=C(N=NC8=C(C=CC=C8)S([O-])(=O)=O)C(O)=C67)S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N5)C=C4)=N3)=CC(=CC2=CC(=C1N=NC1=C(C=CC=C1)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,0
COC(=O)CC(=C)C(=O)OC,0
CCCCCC(=O)OC(=O)CCCCC,0
CCCC1=CC(OC)=C(O)C=C1,0
C[N+]([O-])=O,0
[H]C12CC([H])(CN(C1)C(=O)C(F)(F)F)C1=CC3=NC=CN=C3C=C21,0
CCCCC(CC)COP(=O)OCC(CC)CCCC,0
CCCC1N(C=C(CC)C=C1CC)C1=CC=CC=C1,0
CCCCC(CC)COC(=O)OOC(C)(C)C,0
CC1=CC(O)=CC=C1,0
C[C@H](CCO)CCC=C(C)C,0
COC1=CC=CC=C1NC(=O)C1=CC2=C(C=CC=C2)C=C1O,0
COC1=CC=C(C(=O)C2=CC=C(OC)C=C2O)C(O)=C1,0
[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
CCCCOCCCN,0
CCCCCCCCC=C,0
CCCCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,0
[Na+].[Na+].CCN1C(O)=C(N=NC2=CC(NC3=NC(NC4=CC=C(C=C4)C4=NC5=C(S4)C(=C(C)C=C5)S([O-])(=O)=O)=NC(Cl)=N3)=CC=C2S([O-])(=O)=O)C(C)=C(C(N)=O)C1=O,0
[Na+].OC1=CC=C(C=C1)S([O-])(=O)=O,0
COC(=O)C1=C(N)C=CC=C1,0
OS(O)(=O)=O.CNC1=CC=C(O)C=C1.CNC1=CC=C(O)C=C1,0
CC1=CC(=CC=C1O)C(C)(C)C1=CC(C)=C(O)C=C1,0
NC1=CC=C(Cl)C=C1C(=O)C1=CC=CC=C1,0
[Cl-].[Ag+],0
[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,0
CCCCCCC(O)CCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCC(O)CCCCCC,0
CC(C)(C)C1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(C=C1)C(C)(C)C,0
[Si+4].[Si+4].[Si+4].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,0
CCOC(=O)C1CCC(CC1)C(=O)OCC,0
CCCCCCCCC1CC2CC1C=C2,0
CCCCCCCCCCCCCCCCCCCCCCOC(=O)C1=CC=C(O)C=C1,0
CCCCCC1C(CC(=O)OC)CCC1=O,0
[Zn++].CCCCCCCCCCCCOP([S-])(=S)OCCCCCCCCCCCC.CCCCCCCCCCCCOP([S-])(=S)OCCCCCCCCCCCC,0
ClC(=O)COC1=C(Cl)C=C(Cl)C=C1,0
C[N+](C)(CCCNC=O)CC([O-])=O,0
COC1=CC(N=NC2=C(C=C(C=C2Cl)[N+]([O-])=O)[N+]([O-])=O)=C(NC(C)=O)C=C1N(CCOC(C)=O)CCOC(C)=O,1
[Ni++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S,0
NC(=O)C1=CC=CN=C1,0
Cl.COC1=CC2=C(C=CC=C2CCN)C=C1,0
[Na+].NC1=CC(N)=C(C=C1N=NC1=C(O)C=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O,1
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,0
OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CP(O)(O)=O,0
[Gd],0
CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)CCCNC(=O)CCCCCCCCCCCCCCCCC,0
CCCCCCCCCCCCOC(=O)C1=C(C)NC(C)=C(C1)C(=O)OCCCCCCCCCCCC,0
ClC(=O)C1=CC=C(C=C1)C(Cl)=O,0
[Cl-].CCN(CC)C1=CC=C(C=C(C#N)C(=O)OCCC[N+](C)(C)CCOC(=O)C(=CC2=CC=C(C=C2)N(CC)CC)C#N)C=C1,0
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,0
[Mn++].CC(C)(C)CC(C)(C)CC([O-])=O.CC(C)(C)CC(C)(C)CC([O-])=O,0
[Ca++].OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1.OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1,0
[K+].[O-]C(=O)C1=CC=CC=C1,0
CCCCCCCCCCCC(=O)OCC(C)(C)C=O,0
[Al+3].[O-]P([O-])([O-])=O,0
CC(C)CCCC(C)CCOC(C)=O,0
COC(=O)C(N)C1=CC=C(O)C=C1,0
C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)C1=CC=CC=C1,0
CC(C)C(=O)C1=CC=CC=C1,0
O=C=NC1=CC=CC=C1,0
CCCCCCCCC(=O)N(C)C,0
COC1=CC=CC=C1C(O)=O,0
COC(=O)C1=C(C)C=CC=C1,0
CCOC(=O)C1=C(C)NC(S1)=C1C=CC(=O)C=C1,0
CCCCCCCC(=O)NCCN(CCO)CCC(O)=O,0
NC1=CC=C(C=C1)S(=O)(=O)CCOS(O)(=O)=O,0
CO[SiH](OC)OC,0
[Na+].[O-]S(=O)(=O)C1=CC(=[N+]=[N-])C(=O)C2=CC=CC=C12,1
[Li+].[O-]C(=O)C1=CC=CC=C1,1
[Na+].[Na+].OCCNC1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(NC5=CC=CC=C5)=NC(NCCO)=N4)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=CC=CC=C2)=N1,0
CC(=O)NC1=CC(=CC=C1N=NC1=C(Cl)C=C(C=C1)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O,0
CCOC(C)OC(C)(CCC=C(C)C)C=C,0
CCCCCC1COCCC1OC(C)=O,0
OC(=O)C1=C(I)C(NC(=O)COCCOCCOCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I,0
CC(=O)O[Al](O)OC(C)=O,0
OC1=CC=C(C=C1)C(=O)C1=CC(=CC=C1)C(=O)C1=CC=C(O)C=C1,0
CCN1C[NH+](C)C=C1.[O-]C(=O)C1=CC=CC=C1,0
CC(C)CCCC(C)CCO,0
BrCCCCBr,0
[Br-].CCCCCCCCCCCC[N+](C)(C)C,0
[O-][N+](=O)C1=CC(Cl)=C(N=NC2=CC=C(C=C2)N(CCC#N)CCC#N)C(Cl)=C1,0
NCC(O)CO,0
[I-].C[S+](C)(C)=O,0
CC(CO)CCC1CC=C(C)C1(C)C,0
[Y+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0
[Na+].[O-]S(=O)C1=CC=CC=C1,0
ClC1=CC=CC(Cl)=C1C#N,0
N,0
CC(CCl)OP(=O)(OCC(CCl)(CCl)COP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl,0
Cl[SiH](Cl)Cl,0
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0
OC1=CC(=O)C=CC1=C1NC(=NC(=N1)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,0
NC1=CC=NC=C1,0
[NaH].OC(=NC1=CC2=C(C=C1)N=C(O)N2)C1=CC2=CC=CC=C2C=C1O,0
CC([O-])=O.OCC[NH+](CCO)CCO,0
C1=CC2=CC3=C(C=CC=C3)C=C2C=C1,0
Cl[Cr](Cl)Cl,0
CC(C)(O)C=C,0
COC(=O)C1=CC=C(C=CC2=CC=C(C=C2)C2=NC3=CC(C)=CC=C3O2)C=C1,0
[Na+].[O-]S(=O)(=O)CCCSC1=NC2=CC=CC=C2S1,0
COC(=O)C1=CC(=CC(=C1)C(O)=O)[N+]([O-])=O,0
COC1=CC(=C(OC)C=C1)[N+]([O-])=O,0
CC1=C(C=CC=C1)P(C1=C(C)C=CC=C1)C1=C(C)C=CC=C1,0
[Na+].CC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O)[N+]([O-])=O,1
OS(O)(=O)=O.CCOC(=O)[C@@]1(N)C[C@H]1C=C.CCOC(=O)[C@@]1(N)C[C@H]1C=C,1
C1=CC=[NH+]C=C1.C1=CC=[NH+]C=C1.[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,1
